previous_time,current_time,nrc,delta_enrolled
2024-01-17 13.01.00,2024-01-17 13.02.15,30806,-1
2024-01-17 13.01.00,2024-01-17 13.02.15,30780,-1
2024-01-17 13.01.00,2024-01-17 13.02.15,33504,1
2024-01-17 13.01.00,2024-01-17 13.02.15,51850,1
2024-01-17 13.01.00,2024-01-17 13.02.15,63291,-1
2024-01-17 13.01.00,2024-01-17 13.02.15,65889,1
2024-01-17 13.01.00,2024-01-17 13.02.15,57565,1
2024-01-17 13.01.00,2024-01-17 13.02.15,57566,1
2024-01-17 13.01.00,2024-01-17 13.02.15,67963,1
2024-01-17 13.01.00,2024-01-17 13.02.15,10575,1
2024-01-17 13.01.00,2024-01-17 13.02.15,39068,-1
2024-01-17 13.01.00,2024-01-17 13.02.15,43085,-1
2024-01-17 13.01.00,2024-01-17 13.02.15,58691,1
2024-01-17 13.01.00,2024-01-17 13.02.15,13577,-1
2024-01-17 13.01.00,2024-01-17 13.02.15,63929,1
2024-01-17 13.01.00,2024-01-17 13.02.15,63936,1
2024-01-17 13.01.00,2024-01-17 13.02.15,68336,1
2024-01-17 13.06.00,2024-01-17 13.07.17,69467,-1
2024-01-17 13.06.00,2024-01-17 13.07.17,64028,1
2024-01-17 13.06.00,2024-01-17 13.07.17,65789,1
2024-01-17 13.06.00,2024-01-17 13.07.17,52173,1
2024-01-17 13.06.00,2024-01-17 13.07.17,68736,1
2024-01-17 13.06.00,2024-01-17 13.07.17,51764,1
2024-01-17 13.06.00,2024-01-17 13.07.17,64306,1
2024-01-17 13.06.00,2024-01-17 13.07.17,34069,1
2024-01-17 13.06.00,2024-01-17 13.07.17,64307,1
2024-01-17 13.06.00,2024-01-17 13.07.17,57657,-1
2024-01-17 13.06.00,2024-01-17 13.07.17,45005,1
2024-01-17 13.06.00,2024-01-17 13.07.17,57214,1
2024-01-17 13.06.00,2024-01-17 13.07.17,67168,1
2024-01-17 13.06.00,2024-01-17 13.07.17,66152,1
2024-01-17 13.06.00,2024-01-17 13.07.17,68665,2
2024-01-17 13.06.00,2024-01-17 13.07.17,33526,-1
2024-01-17 13.06.00,2024-01-17 13.07.17,39680,1
2024-01-17 13.06.00,2024-01-17 13.07.17,63229,1
2024-01-17 13.06.00,2024-01-17 13.07.17,69500,1
2024-01-17 13.06.00,2024-01-17 13.07.17,42509,-1
2024-01-17 13.06.00,2024-01-17 13.07.17,55021,1
2024-01-17 13.06.00,2024-01-17 13.07.17,51486,1
2024-01-17 13.06.00,2024-01-17 13.07.17,63926,1
2024-01-17 13.06.00,2024-01-17 13.07.17,65731,1
2024-01-17 13.06.00,2024-01-17 13.07.17,66835,-1
2024-01-17 13.06.00,2024-01-17 13.07.17,33973,1
2024-01-17 13.06.00,2024-01-17 13.07.17,65863,-1
2024-01-17 13.06.00,2024-01-17 13.07.17,67204,1
2024-01-17 13.06.00,2024-01-17 13.07.17,65763,1
2024-01-17 13.06.00,2024-01-17 13.07.17,54371,1
2024-01-17 13.06.00,2024-01-17 13.07.17,63181,1
2024-01-17 13.06.00,2024-01-17 13.07.17,68672,1
2024-01-17 13.06.00,2024-01-17 13.07.17,48431,1
2024-01-17 13.06.00,2024-01-17 13.07.17,62871,1
2024-01-17 13.06.00,2024-01-17 13.07.17,58681,-1
2024-01-17 13.06.00,2024-01-17 13.07.17,58589,1
2024-01-17 13.06.00,2024-01-17 13.07.17,11097,1
2024-01-17 13.06.00,2024-01-17 13.07.17,55281,-1
2024-01-17 13.06.00,2024-01-17 13.07.17,55282,1
2024-01-17 13.06.00,2024-01-17 13.07.17,68448,1
2024-01-17 13.06.00,2024-01-17 13.07.17,15011,-1
2024-01-17 13.06.00,2024-01-17 13.07.17,13464,1
2024-01-17 13.06.00,2024-01-17 13.07.17,51461,-1
2024-01-17 13.06.00,2024-01-17 13.07.17,39976,2
2024-01-17 13.06.00,2024-01-17 13.07.17,39979,-1
2024-01-17 13.06.00,2024-01-17 13.07.17,39980,-1
2024-01-17 13.06.00,2024-01-17 13.07.17,70334,2
2024-01-17 13.06.00,2024-01-17 13.07.17,69067,-1
2024-01-17 13.06.00,2024-01-17 13.07.17,42383,1
2024-01-17 13.06.00,2024-01-17 13.07.17,28031,-1
2024-01-17 13.06.00,2024-01-17 13.07.17,42309,-1
2024-01-17 13.06.00,2024-01-17 13.07.17,63068,-1
2024-01-17 13.06.00,2024-01-17 13.07.17,42324,1
2024-01-17 13.06.00,2024-01-17 13.07.17,63291,1
2024-01-17 13.06.00,2024-01-17 13.07.17,39068,1
2024-01-17 13.06.00,2024-01-17 13.07.17,43085,1
2024-01-17 13.06.00,2024-01-17 13.07.17,55526,1
2024-01-17 13.06.00,2024-01-17 13.07.17,68635,1
2024-01-17 13.06.00,2024-01-17 13.07.17,65698,-1
2024-01-17 13.06.00,2024-01-17 13.07.17,68363,1
2024-01-17 13.11.03,2024-01-17 13.12.18,48421,1
2024-01-17 13.11.03,2024-01-17 13.12.18,67133,1
2024-01-17 13.11.03,2024-01-17 13.12.18,58818,-1
2024-01-17 13.11.03,2024-01-17 13.12.18,70187,1
2024-01-17 13.11.03,2024-01-17 13.12.18,68712,1
2024-01-17 13.11.03,2024-01-17 13.12.18,57171,1
2024-01-17 13.11.03,2024-01-17 13.12.18,63229,1
2024-01-17 13.11.03,2024-01-17 13.12.18,69500,-1
2024-01-17 13.11.03,2024-01-17 13.12.18,52404,1
2024-01-17 13.11.03,2024-01-17 13.12.18,63926,2
2024-01-17 13.11.03,2024-01-17 13.12.18,65731,-1
2024-01-17 13.11.03,2024-01-17 13.12.18,68674,1
2024-01-17 13.11.03,2024-01-17 13.12.18,42485,-2
2024-01-17 13.11.03,2024-01-17 13.12.18,48220,1
2024-01-17 13.11.03,2024-01-17 13.12.18,63181,-1
2024-01-17 13.11.03,2024-01-17 13.12.18,42016,-1
2024-01-17 13.11.03,2024-01-17 13.12.18,66743,1
2024-01-17 13.11.03,2024-01-17 13.12.18,69477,2
2024-01-17 13.11.03,2024-01-17 13.12.18,70334,4
2024-01-17 13.11.03,2024-01-17 13.12.18,27956,1
2024-01-17 13.11.03,2024-01-17 13.12.18,30814,1
2024-01-17 13.11.03,2024-01-17 13.12.18,30815,1
2024-01-17 13.11.03,2024-01-17 13.12.18,70285,1
2024-01-17 13.11.03,2024-01-17 13.12.18,70310,1
2024-01-17 13.16.03,2024-01-17 13.17.19,69416,-1
2024-01-17 13.16.03,2024-01-17 13.17.19,67133,-1
2024-01-17 13.16.03,2024-01-17 13.17.19,69277,1
2024-01-17 13.16.03,2024-01-17 13.17.19,67151,1
2024-01-17 13.16.03,2024-01-17 13.17.19,68405,1
2024-01-17 13.16.03,2024-01-17 13.17.19,52391,1
2024-01-17 13.16.03,2024-01-17 13.17.19,36370,-1
2024-01-17 13.16.03,2024-01-17 13.17.19,55021,-1
2024-01-17 13.16.03,2024-01-17 13.17.19,51486,1
2024-01-17 13.16.03,2024-01-17 13.17.19,57804,1
2024-01-17 13.16.03,2024-01-17 13.17.19,63181,1
2024-01-17 13.16.03,2024-01-17 13.17.19,69477,2
2024-01-17 13.16.03,2024-01-17 13.17.19,69483,1
2024-01-17 13.16.03,2024-01-17 13.17.19,50277,1
2024-01-17 13.21.03,2024-01-17 13.22.18,36768,1
2024-01-17 13.21.03,2024-01-17 13.22.18,33808,1
2024-01-17 13.21.03,2024-01-17 13.22.18,64340,1
2024-01-17 13.21.03,2024-01-17 13.22.18,51486,-1
2024-01-17 13.21.03,2024-01-17 13.22.18,63926,-1
2024-01-17 13.21.03,2024-01-17 13.22.18,36646,-1
2024-01-17 13.21.03,2024-01-17 13.22.18,67339,1
2024-01-17 13.21.03,2024-01-17 13.22.18,50277,1
2024-01-17 13.21.03,2024-01-17 13.22.18,70334,1
2024-01-17 13.21.03,2024-01-17 13.22.18,57346,1
2024-01-17 13.21.03,2024-01-17 13.22.18,36487,-1
2024-01-17 13.26.01,2024-01-17 13.27.15,68712,-1
2024-01-17 13.26.01,2024-01-17 13.27.15,57171,2
2024-01-17 13.26.01,2024-01-17 13.27.15,57214,-1
2024-01-17 13.26.01,2024-01-17 13.27.15,65731,1
2024-01-17 13.26.01,2024-01-17 13.27.15,42485,1
2024-01-17 13.26.01,2024-01-17 13.27.15,67379,1
2024-01-17 13.26.01,2024-01-17 13.27.15,67380,1
2024-01-17 13.26.01,2024-01-17 13.27.15,10437,-1
2024-01-17 13.26.01,2024-01-17 13.27.15,31236,1
2024-01-17 13.27.15,2024-01-17 13.28.30,67151,-1
2024-01-17 13.27.15,2024-01-17 13.28.30,55021,1
2024-01-17 13.27.15,2024-01-17 13.28.30,70294,1
2024-01-17 13.31.00,2024-01-17 13.32.14,48211,1
2024-01-17 13.31.00,2024-01-17 13.32.14,55334,2
2024-01-17 13.31.00,2024-01-17 13.32.14,58818,1
2024-01-17 13.31.00,2024-01-17 13.32.14,68712,1
2024-01-17 13.31.00,2024-01-17 13.32.14,63256,-1
2024-01-17 13.31.00,2024-01-17 13.32.14,69277,2
2024-01-17 13.31.00,2024-01-17 13.32.14,64306,-1
2024-01-17 13.31.00,2024-01-17 13.32.14,67149,1
2024-01-17 13.31.00,2024-01-17 13.32.14,64311,1
2024-01-17 13.31.00,2024-01-17 13.32.14,58415,3
2024-01-17 13.31.00,2024-01-17 13.32.14,63176,1
2024-01-17 13.31.00,2024-01-17 13.32.14,67158,1
2024-01-17 13.31.00,2024-01-17 13.32.14,67159,-1
2024-01-17 13.31.00,2024-01-17 13.32.14,67164,1
2024-01-17 13.31.00,2024-01-17 13.32.14,62553,1
2024-01-17 13.31.00,2024-01-17 13.32.14,69879,-1
2024-01-17 13.31.00,2024-01-17 13.32.14,33765,1
2024-01-17 13.31.00,2024-01-17 13.32.14,39675,1
2024-01-17 13.31.00,2024-01-17 13.32.14,68743,2
2024-01-17 13.31.00,2024-01-17 13.32.14,52404,1
2024-01-17 13.31.00,2024-01-17 13.32.14,66835,1
2024-01-17 13.31.00,2024-01-17 13.32.14,42485,-1
2024-01-17 13.31.00,2024-01-17 13.32.14,65863,1
2024-01-17 13.31.00,2024-01-17 13.32.14,67204,-1
2024-01-17 13.31.00,2024-01-17 13.32.14,62964,1
2024-01-17 13.31.00,2024-01-17 13.32.14,64387,1
2024-01-17 13.31.00,2024-01-17 13.32.14,63181,-1
2024-01-17 13.31.00,2024-01-17 13.32.14,46615,1
2024-01-17 13.31.00,2024-01-17 13.32.14,69477,1
2024-01-17 13.31.00,2024-01-17 13.32.14,54443,1
2024-01-17 13.31.00,2024-01-17 13.32.14,10376,-1
2024-01-17 13.31.00,2024-01-17 13.32.14,69328,1
2024-01-17 13.31.00,2024-01-17 13.32.14,16999,1
2024-01-17 13.31.00,2024-01-17 13.32.14,62921,1
2024-01-17 13.31.00,2024-01-17 13.32.14,57948,1
2024-01-17 13.31.00,2024-01-17 13.32.14,49362,-1
2024-01-17 13.31.00,2024-01-17 13.32.14,57343,-1
2024-01-17 13.31.00,2024-01-17 13.32.14,57377,-1
2024-01-17 13.31.00,2024-01-17 13.32.14,10116,1
2024-01-17 13.31.00,2024-01-17 13.32.14,10151,-1
2024-01-17 13.31.00,2024-01-17 13.32.14,70294,-1
2024-01-17 13.31.00,2024-01-17 13.32.14,67932,1
2024-01-17 13.31.00,2024-01-17 13.32.14,68502,1
2024-01-17 13.31.00,2024-01-17 13.32.14,58837,-1
2024-01-17 13.31.00,2024-01-17 13.32.14,39060,1
2024-01-17 13.31.00,2024-01-17 13.32.14,51469,-2
2024-01-17 13.31.00,2024-01-17 13.32.14,70310,1
2024-01-17 13.31.00,2024-01-17 13.32.14,28179,1
2024-01-17 13.31.00,2024-01-17 13.32.14,39467,-1
2024-01-17 13.31.00,2024-01-17 13.32.14,49285,-1
2024-01-17 13.31.00,2024-01-17 13.32.14,65697,1
2024-01-17 13.35.59,2024-01-17 13.37.13,23161,-1
2024-01-17 13.35.59,2024-01-17 13.37.13,48922,-1
2024-01-17 13.35.59,2024-01-17 13.37.13,67136,1
2024-01-17 13.35.59,2024-01-17 13.37.13,51764,1
2024-01-17 13.35.59,2024-01-17 13.37.13,63034,1
2024-01-17 13.35.59,2024-01-17 13.37.13,67146,-1
2024-01-17 13.35.59,2024-01-17 13.37.13,36488,2
2024-01-17 13.35.59,2024-01-17 13.37.13,63263,1
2024-01-17 13.35.59,2024-01-17 13.37.13,64311,2
2024-01-17 13.35.59,2024-01-17 13.37.13,67151,1
2024-01-17 13.35.59,2024-01-17 13.37.13,45005,1
2024-01-17 13.35.59,2024-01-17 13.37.13,58415,-2
2024-01-17 13.35.59,2024-01-17 13.37.13,67162,-2
2024-01-17 13.35.59,2024-01-17 13.37.13,67165,1
2024-01-17 13.35.59,2024-01-17 13.37.13,66708,1
2024-01-17 13.35.59,2024-01-17 13.37.13,33808,2
2024-01-17 13.35.59,2024-01-17 13.37.13,69500,-1
2024-01-17 13.35.59,2024-01-17 13.37.13,68759,2
2024-01-17 13.35.59,2024-01-17 13.37.13,42509,-1
2024-01-17 13.35.59,2024-01-17 13.37.13,67178,1
2024-01-17 13.35.59,2024-01-17 13.37.13,64340,1
2024-01-17 13.35.59,2024-01-17 13.37.13,52404,-1
2024-01-17 13.35.59,2024-01-17 13.37.13,63926,-1
2024-01-17 13.35.59,2024-01-17 13.37.13,65740,1
2024-01-17 13.35.59,2024-01-17 13.37.13,65731,-1
2024-01-17 13.35.59,2024-01-17 13.37.13,68674,-1
2024-01-17 13.35.59,2024-01-17 13.37.13,66835,1
2024-01-17 13.35.59,2024-01-17 13.37.13,33973,-1
2024-01-17 13.35.59,2024-01-17 13.37.13,42486,1
2024-01-17 13.35.59,2024-01-17 13.37.13,67204,1
2024-01-17 13.35.59,2024-01-17 13.37.13,63846,2
2024-01-17 13.35.59,2024-01-17 13.37.13,54371,2
2024-01-17 13.35.59,2024-01-17 13.37.13,64383,1
2024-01-17 13.35.59,2024-01-17 13.37.13,62964,1
2024-01-17 13.35.59,2024-01-17 13.37.13,58262,1
2024-01-17 13.35.59,2024-01-17 13.37.13,10237,1
2024-01-17 13.35.59,2024-01-17 13.37.13,69477,2
2024-01-17 13.35.59,2024-01-17 13.37.13,62869,1
2024-01-17 13.35.59,2024-01-17 13.37.13,39834,1
2024-01-17 13.35.59,2024-01-17 13.37.13,69250,-1
2024-01-17 13.35.59,2024-01-17 13.37.13,58601,1
2024-01-17 13.35.59,2024-01-17 13.37.13,52348,-1
2024-01-17 13.35.59,2024-01-17 13.37.13,70304,1
2024-01-17 13.35.59,2024-01-17 13.37.13,67645,1
2024-01-17 13.35.59,2024-01-17 13.37.13,39979,1
2024-01-17 13.35.59,2024-01-17 13.37.13,39980,-1
2024-01-17 13.35.59,2024-01-17 13.37.13,10774,1
2024-01-17 13.35.59,2024-01-17 13.37.13,10781,-1
2024-01-17 13.35.59,2024-01-17 13.37.13,16625,1
2024-01-17 13.35.59,2024-01-17 13.37.13,10151,1
2024-01-17 13.35.59,2024-01-17 13.37.13,57572,1
2024-01-17 13.35.59,2024-01-17 13.37.13,51469,2
2024-01-17 13.35.59,2024-01-17 13.37.13,43085,-1
2024-01-17 13.35.59,2024-01-17 13.37.13,66935,1
2024-01-17 13.41.00,2024-01-17 13.42.14,64300,1
2024-01-17 13.41.00,2024-01-17 13.42.14,63256,-1
2024-01-17 13.41.00,2024-01-17 13.42.14,63263,1
2024-01-17 13.41.00,2024-01-17 13.42.14,64307,1
2024-01-17 13.41.00,2024-01-17 13.42.14,63176,1
2024-01-17 13.41.00,2024-01-17 13.42.14,67159,-1
2024-01-17 13.41.00,2024-01-17 13.42.14,57171,-1
2024-01-17 13.41.00,2024-01-17 13.42.14,67168,1
2024-01-17 13.41.00,2024-01-17 13.42.14,66708,1
2024-01-17 13.41.00,2024-01-17 13.42.14,33695,1
2024-01-17 13.41.00,2024-01-17 13.42.14,36768,1
2024-01-17 13.41.00,2024-01-17 13.42.14,67178,3
2024-01-17 13.41.00,2024-01-17 13.42.14,64344,1
2024-01-17 13.41.00,2024-01-17 13.42.14,65739,1
2024-01-17 13.41.00,2024-01-17 13.42.14,68674,-1
2024-01-17 13.41.00,2024-01-17 13.42.14,65863,3
2024-01-17 13.41.00,2024-01-17 13.42.14,54371,-1
2024-01-17 13.41.00,2024-01-17 13.42.14,63050,1
2024-01-17 13.41.00,2024-01-17 13.42.14,63181,1
2024-01-17 13.41.00,2024-01-17 13.42.14,69483,1
2024-01-17 13.41.00,2024-01-17 13.42.14,67356,1
2024-01-17 13.41.00,2024-01-17 13.42.14,58317,1
2024-01-17 13.41.00,2024-01-17 13.42.14,39788,-1
2024-01-17 13.41.00,2024-01-17 13.42.14,51558,1
2024-01-17 13.41.00,2024-01-17 13.42.14,10761,1
2024-01-17 13.41.00,2024-01-17 13.42.14,39382,-1
2024-01-17 13.41.00,2024-01-17 13.42.14,40208,-1
2024-01-17 13.41.00,2024-01-17 13.42.14,70294,1
2024-01-17 13.41.00,2024-01-17 13.42.14,66935,1
2024-01-17 13.41.00,2024-01-17 13.42.14,36113,1
2024-01-17 13.41.00,2024-01-17 13.42.14,28179,1
2024-01-17 13.45.58,2024-01-17 13.47.13,64024,-1
2024-01-17 13.45.58,2024-01-17 13.47.13,48568,1
2024-01-17 13.45.58,2024-01-17 13.47.13,58818,1
2024-01-17 13.45.58,2024-01-17 13.47.13,69277,-1
2024-01-17 13.45.58,2024-01-17 13.47.13,67153,1
2024-01-17 13.45.58,2024-01-17 13.47.13,70184,-1
2024-01-17 13.45.58,2024-01-17 13.47.13,39675,1
2024-01-17 13.45.58,2024-01-17 13.47.13,36762,3
2024-01-17 13.45.58,2024-01-17 13.47.13,63193,1
2024-01-17 13.45.58,2024-01-17 13.47.13,67178,6
2024-01-17 13.45.58,2024-01-17 13.47.13,44983,1
2024-01-17 13.45.58,2024-01-17 13.47.13,33973,-1
2024-01-17 13.45.58,2024-01-17 13.47.13,65863,4
2024-01-17 13.45.58,2024-01-17 13.47.13,63181,1
2024-01-17 13.45.58,2024-01-17 13.47.13,44959,-1
2024-01-17 13.45.58,2024-01-17 13.47.13,44961,1
2024-01-17 13.45.58,2024-01-17 13.47.13,65913,1
2024-01-17 13.45.58,2024-01-17 13.47.13,68453,-1
2024-01-17 13.45.58,2024-01-17 13.47.13,10797,1
2024-01-17 13.45.58,2024-01-17 13.47.13,38931,-1
2024-01-17 13.45.58,2024-01-17 13.47.13,10781,1
2024-01-17 13.45.58,2024-01-17 13.47.13,10499,1
2024-01-17 13.45.58,2024-01-17 13.47.13,10500,-1
2024-01-17 13.45.58,2024-01-17 13.47.13,41161,1
2024-01-17 13.45.58,2024-01-17 13.47.13,70334,1
2024-01-17 13.45.58,2024-01-17 13.47.13,38963,1
2024-01-17 13.45.58,2024-01-17 13.47.13,68015,1
2024-01-17 13.45.58,2024-01-17 13.47.13,68118,1
2024-01-17 13.47.13,2024-01-17 13.48.28,67159,1
2024-01-17 13.47.13,2024-01-17 13.48.28,36762,3
2024-01-17 13.47.13,2024-01-17 13.48.28,67178,2
2024-01-17 13.48.28,2024-01-17 13.49.44,57171,-1
2024-01-17 13.48.28,2024-01-17 13.49.44,36769,1
2024-01-17 13.48.28,2024-01-17 13.49.44,68759,1
2024-01-17 13.48.28,2024-01-17 13.49.44,67178,1
2024-01-17 13.48.28,2024-01-17 13.49.44,51486,1
2024-01-17 13.48.28,2024-01-17 13.49.44,64376,1
2024-01-17 13.48.28,2024-01-17 13.49.44,63424,-1
2024-01-17 13.48.28,2024-01-17 13.49.44,45537,-1
2024-01-17 13.48.28,2024-01-17 13.49.44,45530,1
2024-01-17 13.48.28,2024-01-17 13.49.44,10168,1
2024-01-17 13.49.44,2024-01-17 13.51.00,68665,1
2024-01-17 13.49.44,2024-01-17 13.51.00,36769,1
2024-01-17 13.49.44,2024-01-17 13.51.00,68673,1
2024-01-17 13.49.44,2024-01-17 13.51.00,42485,-1
2024-01-17 13.49.44,2024-01-17 13.51.00,64383,1
2024-01-17 13.51.00,2024-01-17 13.52.15,51764,1
2024-01-17 13.51.00,2024-01-17 13.52.15,57214,1
2024-01-17 13.51.00,2024-01-17 13.52.15,36769,3
2024-01-17 13.51.00,2024-01-17 13.52.15,64383,-1
2024-01-17 13.56.00,2024-01-17 13.57.14,57351,1
2024-01-17 13.56.00,2024-01-17 13.57.14,64307,-1
2024-01-17 13.56.00,2024-01-17 13.57.14,57161,1
2024-01-17 13.56.00,2024-01-17 13.57.14,67160,1
2024-01-17 13.56.00,2024-01-17 13.57.14,39675,1
2024-01-17 13.56.00,2024-01-17 13.57.14,63279,1
2024-01-17 13.56.00,2024-01-17 13.57.14,57804,4
2024-01-17 13.56.00,2024-01-17 13.57.14,65739,-1
2024-01-17 13.56.00,2024-01-17 13.57.14,39092,1
2024-01-17 13.56.00,2024-01-17 13.57.14,44983,-1
2024-01-17 13.56.00,2024-01-17 13.57.14,54371,1
2024-01-17 13.56.00,2024-01-17 13.57.14,48220,1
2024-01-17 13.56.00,2024-01-17 13.57.14,64387,1
2024-01-17 13.56.00,2024-01-17 13.57.14,63181,-1
2024-01-17 13.56.00,2024-01-17 13.57.14,69101,1
2024-01-17 13.56.00,2024-01-17 13.57.14,29291,-1
2024-01-17 13.56.00,2024-01-17 13.57.14,55281,1
2024-01-17 13.56.00,2024-01-17 13.57.14,67643,1
2024-01-17 13.56.00,2024-01-17 13.57.14,65582,-1
2024-01-17 13.56.00,2024-01-17 13.57.14,63362,1
2024-01-17 13.56.00,2024-01-17 13.57.14,68883,1
2024-01-17 13.56.00,2024-01-17 13.57.14,69175,1
2024-01-17 13.56.00,2024-01-17 13.57.14,10210,-1
2024-01-17 13.56.00,2024-01-17 13.57.14,42169,1
2024-01-17 13.56.00,2024-01-17 13.57.14,57246,-1
2024-01-17 13.56.00,2024-01-17 13.57.14,38987,1
2024-01-17 13.56.00,2024-01-17 13.57.14,68119,1
2024-01-17 13.56.00,2024-01-17 13.57.14,68120,1
2024-01-17 14.00.59,2024-01-17 14.02.16,25458,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,66487,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,48926,1
2024-01-17 14.00.59,2024-01-17 14.02.16,49548,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,67136,2
2024-01-17 14.00.59,2024-01-17 14.02.16,58818,1
2024-01-17 14.00.59,2024-01-17 14.02.16,69277,1
2024-01-17 14.00.59,2024-01-17 14.02.16,36866,2
2024-01-17 14.00.59,2024-01-17 14.02.16,36488,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,34055,1
2024-01-17 14.00.59,2024-01-17 14.02.16,64307,1
2024-01-17 14.00.59,2024-01-17 14.02.16,64311,1
2024-01-17 14.00.59,2024-01-17 14.02.16,67153,1
2024-01-17 14.00.59,2024-01-17 14.02.16,70184,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,67156,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,58415,2
2024-01-17 14.00.59,2024-01-17 14.02.16,67159,1
2024-01-17 14.00.59,2024-01-17 14.02.16,57171,1
2024-01-17 14.00.59,2024-01-17 14.02.16,67164,1
2024-01-17 14.00.59,2024-01-17 14.02.16,67165,4
2024-01-17 14.00.59,2024-01-17 14.02.16,62801,1
2024-01-17 14.00.59,2024-01-17 14.02.16,68405,1
2024-01-17 14.00.59,2024-01-17 14.02.16,68407,1
2024-01-17 14.00.59,2024-01-17 14.02.16,39680,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,33711,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,36762,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,52391,2
2024-01-17 14.00.59,2024-01-17 14.02.16,67172,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,33808,2
2024-01-17 14.00.59,2024-01-17 14.02.16,36370,1
2024-01-17 14.00.59,2024-01-17 14.02.16,68759,2
2024-01-17 14.00.59,2024-01-17 14.02.16,64340,1
2024-01-17 14.00.59,2024-01-17 14.02.16,64344,4
2024-01-17 14.00.59,2024-01-17 14.02.16,52404,1
2024-01-17 14.00.59,2024-01-17 14.02.16,63926,1
2024-01-17 14.00.59,2024-01-17 14.02.16,65740,1
2024-01-17 14.00.59,2024-01-17 14.02.16,65731,1
2024-01-17 14.00.59,2024-01-17 14.02.16,65739,1
2024-01-17 14.00.59,2024-01-17 14.02.16,34116,1
2024-01-17 14.00.59,2024-01-17 14.02.16,42485,1
2024-01-17 14.00.59,2024-01-17 14.02.16,42486,1
2024-01-17 14.00.59,2024-01-17 14.02.16,33924,1
2024-01-17 14.00.59,2024-01-17 14.02.16,63152,1
2024-01-17 14.00.59,2024-01-17 14.02.16,64376,1
2024-01-17 14.00.59,2024-01-17 14.02.16,48220,1
2024-01-17 14.00.59,2024-01-17 14.02.16,64383,1
2024-01-17 14.00.59,2024-01-17 14.02.16,63050,1
2024-01-17 14.00.59,2024-01-17 14.02.16,64387,1
2024-01-17 14.00.59,2024-01-17 14.02.16,48431,1
2024-01-17 14.00.59,2024-01-17 14.02.16,54946,1
2024-01-17 14.00.59,2024-01-17 14.02.16,67268,1
2024-01-17 14.00.59,2024-01-17 14.02.16,67329,2
2024-01-17 14.00.59,2024-01-17 14.02.16,67330,2
2024-01-17 14.00.59,2024-01-17 14.02.16,55706,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,18480,1
2024-01-17 14.00.59,2024-01-17 14.02.16,69234,2
2024-01-17 14.00.59,2024-01-17 14.02.16,67356,1
2024-01-17 14.00.59,2024-01-17 14.02.16,70317,2
2024-01-17 14.00.59,2024-01-17 14.02.16,69535,1
2024-01-17 14.00.59,2024-01-17 14.02.16,38931,-3
2024-01-17 14.00.59,2024-01-17 14.02.16,38933,3
2024-01-17 14.00.59,2024-01-17 14.02.16,12495,1
2024-01-17 14.00.59,2024-01-17 14.02.16,11051,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,63322,1
2024-01-17 14.00.59,2024-01-17 14.02.16,42169,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,27925,1
2024-01-17 14.00.59,2024-01-17 14.02.16,65895,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,27694,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,62956,1
2024-01-17 14.00.59,2024-01-17 14.02.16,28717,1
2024-01-17 14.00.59,2024-01-17 14.02.16,30776,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,33506,1
2024-01-17 14.00.59,2024-01-17 14.02.16,42324,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,66063,1
2024-01-17 14.00.59,2024-01-17 14.02.16,34829,1
2024-01-17 14.00.59,2024-01-17 14.02.16,36547,1
2024-01-17 14.00.59,2024-01-17 14.02.16,63082,1
2024-01-17 14.00.59,2024-01-17 14.02.16,13701,1
2024-01-17 14.00.59,2024-01-17 14.02.16,39043,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,70285,2
2024-01-17 14.00.59,2024-01-17 14.02.16,70291,1
2024-01-17 14.00.59,2024-01-17 14.02.16,70310,1
2024-01-17 14.00.59,2024-01-17 14.02.16,39491,1
2024-01-17 14.00.59,2024-01-17 14.02.16,68898,1
2024-01-17 14.00.59,2024-01-17 14.02.16,39317,1
2024-01-17 14.00.59,2024-01-17 14.02.16,49280,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,10559,-1
2024-01-17 14.00.59,2024-01-17 14.02.16,11012,1
2024-01-17 14.06.02,2024-01-17 14.07.18,68960,-1
2024-01-17 14.06.02,2024-01-17 14.07.18,67133,2
2024-01-17 14.06.02,2024-01-17 14.07.18,55334,-1
2024-01-17 14.06.02,2024-01-17 14.07.18,63034,1
2024-01-17 14.06.02,2024-01-17 14.07.18,69277,1
2024-01-17 14.06.02,2024-01-17 14.07.18,34075,-1
