previous_time,current_time,nrc,delta_enrolled
2024-05-30 23.43.55,2024-05-30 23.45.36,11041,1
2024-05-30 23.43.55,2024-05-30 23.45.36,11281,1
2024-05-30 23.49.00,2024-05-30 23.50.43,13045,1
2024-05-30 23.54.07,2024-05-30 23.55.49,10006,1
2024-05-30 23.54.07,2024-05-30 23.55.49,12412,1
2024-05-30 23.54.07,2024-05-30 23.55.49,13079,1
2024-05-30 23.54.07,2024-05-30 23.55.49,12093,1
2024-05-30 23.54.07,2024-05-30 23.55.49,12294,1
2024-05-30 23.59.10,2024-05-31 00.00.53,12093,1
2024-05-31 00.04.17,2024-05-31 00.05.58,10049,1
2024-05-31 00.04.17,2024-05-31 00.05.58,12898,1
2024-05-31 00.04.17,2024-05-31 00.05.58,12686,2
2024-05-31 00.04.17,2024-05-31 00.05.58,11072,-1
2024-05-31 00.09.21,2024-05-31 00.11.03,12792,-1
2024-05-31 00.09.21,2024-05-31 00.11.03,12971,-1
2024-05-31 00.09.21,2024-05-31 00.11.03,10024,1
2024-05-31 00.09.21,2024-05-31 00.11.03,12430,1
2024-05-31 00.09.21,2024-05-31 00.11.03,10095,-1
2024-05-31 00.09.21,2024-05-31 00.11.03,10108,1
2024-05-31 00.09.21,2024-05-31 00.11.03,13045,-1
2024-05-31 00.09.21,2024-05-31 00.11.03,10264,1
2024-05-31 00.09.21,2024-05-31 00.11.03,11598,1
2024-05-31 00.14.27,2024-05-31 00.16.09,13129,-1
2024-05-31 00.14.27,2024-05-31 00.16.09,13061,-1
2024-05-31 00.14.27,2024-05-31 00.16.09,13067,-1
2024-05-31 00.14.27,2024-05-31 00.16.09,13134,-1
2024-05-31 00.14.27,2024-05-31 00.16.09,13135,1
2024-05-31 00.19.34,2024-05-31 00.21.17,10008,1
2024-05-31 00.19.34,2024-05-31 00.21.17,12898,1
2024-05-31 00.24.42,2024-05-31 00.26.26,10005,1
2024-05-31 00.24.42,2024-05-31 00.26.26,10008,-1
2024-05-31 00.29.48,2024-05-31 00.31.30,12939,-1
2024-05-31 00.29.48,2024-05-31 00.31.30,12977,-1
2024-05-31 00.29.48,2024-05-31 00.31.30,12430,1
2024-05-31 00.29.48,2024-05-31 00.31.30,10108,1
2024-05-31 00.29.48,2024-05-31 00.31.30,12153,1
2024-05-31 00.34.51,2024-05-31 00.36.32,12939,1
2024-05-31 00.34.51,2024-05-31 00.36.32,12977,1
2024-05-31 00.34.51,2024-05-31 00.36.32,12430,1
2024-05-31 00.39.51,2024-05-31 00.41.33,13023,1
2024-05-31 00.39.51,2024-05-31 00.41.33,13025,1
2024-05-31 00.39.51,2024-05-31 00.41.33,13026,1
2024-05-31 00.44.58,2024-05-31 00.46.39,12528,1
2024-05-31 00.44.58,2024-05-31 00.46.39,12539,1
2024-05-31 00.44.58,2024-05-31 00.46.39,12974,1
2024-05-31 00.44.58,2024-05-31 00.46.39,10025,1
2024-05-31 00.50.01,2024-05-31 00.51.42,12680,1
2024-05-31 00.50.01,2024-05-31 00.51.42,13065,1
2024-05-31 00.50.01,2024-05-31 00.51.42,12983,1
2024-05-31 00.50.01,2024-05-31 00.51.42,12219,1
2024-05-31 00.50.01,2024-05-31 00.51.42,10568,-1
2024-05-31 00.50.01,2024-05-31 00.51.42,12753,1
2024-05-31 00.55.01,2024-05-31 00.56.42,12843,1
2024-05-31 00.55.01,2024-05-31 00.56.42,11601,1
2024-05-31 00.55.01,2024-05-31 00.56.42,12753,-1
2024-05-31 01.00.04,2024-05-31 01.01.45,10073,1
2024-05-31 01.05.07,2024-05-31 01.06.46,13061,1
2024-05-31 01.05.07,2024-05-31 01.06.46,12939,-1
2024-05-31 01.05.07,2024-05-31 01.06.46,13081,-1
2024-05-31 01.05.07,2024-05-31 01.06.46,12005,1
2024-05-31 01.10.04,2024-05-31 01.11.44,10076,-1
2024-05-31 01.10.04,2024-05-31 01.11.44,13065,-1
2024-05-31 01.10.04,2024-05-31 01.11.44,12898,-1
2024-05-31 01.20.05,2024-05-31 01.21.46,13061,1
2024-05-31 01.20.05,2024-05-31 01.21.46,11072,1
2024-05-31 01.25.06,2024-05-31 01.26.46,10949,1
2024-05-31 01.25.06,2024-05-31 01.26.46,10057,1
2024-05-31 01.25.06,2024-05-31 01.26.46,12005,1
2024-05-31 01.25.06,2024-05-31 01.26.46,10030,1
2024-05-31 01.25.06,2024-05-31 01.26.46,12761,-1
2024-05-31 01.26.46,2024-05-31 01.28.26,12232,1
2024-05-31 01.26.46,2024-05-31 01.28.26,13147,2
2024-05-31 01.26.46,2024-05-31 01.28.26,13148,3
2024-05-31 01.35.08,2024-05-31 01.36.47,13061,-1
2024-05-31 01.35.08,2024-05-31 01.36.47,12898,1
2024-05-31 01.35.08,2024-05-31 01.36.47,11394,-1
2024-05-31 01.35.08,2024-05-31 01.36.47,10264,1
2024-05-31 01.35.08,2024-05-31 01.36.47,11072,1
2024-05-31 01.40.07,2024-05-31 01.41.48,12430,1
2024-05-31 01.40.07,2024-05-31 01.41.48,12893,1
2024-05-31 01.40.07,2024-05-31 01.41.48,13147,-1
2024-05-31 01.40.07,2024-05-31 01.41.48,12761,1
2024-05-31 01.40.07,2024-05-31 01.41.48,11027,1
2024-05-31 01.45.10,2024-05-31 01.46.50,10057,1
2024-05-31 01.50.11,2024-05-31 01.51.52,10076,1
2024-05-31 01.55.12,2024-05-31 01.56.53,12298,-1
2024-05-31 01.58.33,2024-05-31 02.00.14,10010,1
2024-05-31 01.58.33,2024-05-31 02.00.14,12799,1
2024-05-31 01.58.33,2024-05-31 02.00.14,12298,1
2024-05-31 02.03.34,2024-05-31 02.05.16,12983,1
2024-05-31 02.08.35,2024-05-31 02.10.15,12175,1
2024-05-31 02.13.37,2024-05-31 02.15.20,13065,1
2024-05-31 02.13.37,2024-05-31 02.15.20,10070,1
2024-05-31 02.13.37,2024-05-31 02.15.20,11660,1
2024-05-31 02.18.39,2024-05-31 02.20.22,12983,1
2024-05-31 02.18.39,2024-05-31 02.20.22,10949,1
2024-05-31 02.18.39,2024-05-31 02.20.22,11662,1
2024-05-31 02.28.45,2024-05-31 02.30.26,13065,1
2024-05-31 02.28.45,2024-05-31 02.30.26,11600,-1
2024-05-31 02.28.45,2024-05-31 02.30.26,13051,1
2024-05-31 02.33.48,2024-05-31 02.35.28,12027,1
2024-05-31 02.33.48,2024-05-31 02.35.28,11027,1
2024-05-31 02.38.49,2024-05-31 02.40.31,12769,1
2024-05-31 02.38.49,2024-05-31 02.40.31,13065,1
2024-05-31 02.38.49,2024-05-31 02.40.31,11598,1
2024-05-31 02.38.49,2024-05-31 02.40.31,10072,1
2024-05-31 02.43.55,2024-05-31 02.45.34,13065,-1
2024-05-31 02.43.55,2024-05-31 02.45.34,13066,-1
2024-05-31 02.43.55,2024-05-31 02.45.34,12294,1
2024-05-31 02.48.55,2024-05-31 02.50.33,13066,1
2024-05-31 02.48.55,2024-05-31 02.50.33,12293,-1
2024-05-31 02.48.55,2024-05-31 02.50.33,10072,1
2024-05-31 02.53.54,2024-05-31 02.55.35,13061,-1
2024-05-31 02.53.54,2024-05-31 02.55.35,12775,-1
2024-05-31 02.53.54,2024-05-31 02.55.35,13065,-1
2024-05-31 02.53.54,2024-05-31 02.55.35,12293,1
2024-05-31 02.53.54,2024-05-31 02.55.35,11041,1
2024-05-31 02.53.54,2024-05-31 02.55.35,11281,1
2024-05-31 03.04.02,2024-05-31 03.05.46,10027,1
2024-05-31 03.09.09,2024-05-31 03.10.51,12988,-1
2024-05-31 03.09.09,2024-05-31 03.10.51,13043,1
2024-05-31 03.09.09,2024-05-31 03.10.51,12687,1
2024-05-31 03.14.11,2024-05-31 03.15.52,13045,1
2024-05-31 03.14.11,2024-05-31 03.15.52,13058,1
2024-05-31 03.19.11,2024-05-31 03.20.51,12175,2
2024-05-31 03.19.11,2024-05-31 03.20.51,13065,1
2024-05-31 03.19.11,2024-05-31 03.20.51,12027,1
2024-05-31 03.19.11,2024-05-31 03.20.51,10057,1
2024-05-31 03.19.11,2024-05-31 03.20.51,10058,1
2024-05-31 03.19.11,2024-05-31 03.20.51,10906,1
2024-05-31 03.24.11,2024-05-31 03.25.51,12175,-1
2024-05-31 03.24.11,2024-05-31 03.25.51,10023,1
2024-05-31 03.24.11,2024-05-31 03.25.51,11559,1
2024-05-31 03.24.11,2024-05-31 03.25.51,10072,1
2024-05-31 03.29.15,2024-05-31 03.30.55,10058,1
2024-05-31 03.34.15,2024-05-31 03.35.57,10264,1
2024-05-31 03.39.20,2024-05-31 03.41.00,10008,1
2024-05-31 03.39.20,2024-05-31 03.41.00,12430,1
2024-05-31 03.44.19,2024-05-31 03.45.59,10005,1
2024-05-31 03.44.19,2024-05-31 03.45.59,12988,1
2024-05-31 03.49.22,2024-05-31 03.51.03,13040,1
2024-05-31 03.54.24,2024-05-31 03.56.03,12162,1
2024-05-31 03.59.27,2024-05-31 04.01.09,10002,1
2024-05-31 03.59.27,2024-05-31 04.01.09,11394,1
2024-05-31 03.59.27,2024-05-31 04.01.09,10030,1
2024-05-31 04.04.31,2024-05-31 04.06.12,10002,-1
2024-05-31 04.04.31,2024-05-31 04.06.12,12611,1
2024-05-31 04.04.31,2024-05-31 04.06.12,12783,1
2024-05-31 04.04.31,2024-05-31 04.06.12,10949,1
2024-05-31 04.04.31,2024-05-31 04.06.12,12232,1
2024-05-31 04.04.31,2024-05-31 04.06.12,11600,1
2024-05-31 04.39.32,2024-05-31 04.41.12,12157,1
2024-05-31 04.39.32,2024-05-31 04.41.12,12158,1
2024-05-31 04.49.34,2024-05-31 04.51.14,13094,1
2024-05-31 04.54.34,2024-05-31 04.56.14,12093,-1
2024-05-31 04.54.34,2024-05-31 04.56.14,10568,1
2024-05-31 04.54.34,2024-05-31 04.56.14,13040,-1
2024-05-31 04.59.36,2024-05-31 05.01.20,10143,-1
2024-05-31 04.59.36,2024-05-31 05.01.20,12430,1
2024-05-31 05.09.45,2024-05-31 05.11.25,12550,1
2024-05-31 05.09.45,2024-05-31 05.11.25,12978,1
2024-05-31 05.09.45,2024-05-31 05.11.25,10568,-1
2024-05-31 05.19.50,2024-05-31 05.21.29,13135,-1
2024-05-31 05.19.50,2024-05-31 05.21.29,13136,-1
2024-05-31 05.35.00,2024-05-31 05.36.40,12232,1
2024-05-31 05.40.02,2024-05-31 05.41.45,12551,1
2024-05-31 05.45.07,2024-05-31 05.46.47,13128,1
2024-05-31 06.08.44,2024-05-31 06.10.23,12093,1
2024-05-31 06.13.45,2024-05-31 06.15.27,12157,1
2024-05-31 06.13.45,2024-05-31 06.15.27,12158,1
2024-05-31 06.23.51,2024-05-31 06.25.32,12175,1
2024-05-31 06.23.51,2024-05-31 06.25.32,12983,1
2024-05-31 06.23.51,2024-05-31 06.25.32,12294,1
2024-05-31 07.19.30,2024-05-31 07.21.10,13063,-1
2024-05-31 08.05.04,2024-05-31 08.06.47,10022,1
2024-05-31 08.59.03,2024-05-31 09.00.50,10030,1
2024-05-31 09.59.51,2024-05-31 10.01.33,10072,1
2024-05-31 10.09.56,2024-05-31 10.11.38,12291,-1
2024-05-31 10.09.56,2024-05-31 10.11.38,13148,1
2024-05-31 10.26.41,2024-05-31 10.28.24,10095,1
2024-05-31 10.26.41,2024-05-31 10.28.24,12153,1
2024-05-31 10.35.06,2024-05-31 10.36.47,13060,1
2024-05-31 11.13.59,2024-05-31 11.15.41,10058,1
2024-05-31 11.24.04,2024-05-31 11.25.45,13066,-1
2024-05-31 11.29.06,2024-05-31 11.30.46,10023,1
2024-05-31 11.34.08,2024-05-31 11.35.48,10023,-1
2024-05-31 11.34.08,2024-05-31 11.35.48,10058,1
2024-05-31 11.34.08,2024-05-31 11.35.48,11041,1
2024-05-31 11.34.08,2024-05-31 11.35.48,11281,1
2024-05-31 11.44.12,2024-05-31 11.45.52,10072,1
2024-05-31 11.49.13,2024-05-31 11.50.56,12528,1
2024-05-31 11.54.18,2024-05-31 11.55.58,13148,1
2024-05-31 12.04.17,2024-05-31 12.05.58,12895,-1
2024-05-31 12.09.20,2024-05-31 12.10.58,12775,1
2024-05-31 12.09.20,2024-05-31 12.10.58,13066,-1
2024-05-31 12.14.20,2024-05-31 12.16.00,10005,1
2024-05-31 12.19.22,2024-05-31 12.21.03,10010,-1
2024-05-31 12.24.26,2024-05-31 12.26.06,12775,-1
2024-05-31 12.29.27,2024-05-31 12.31.09,10095,1
2024-05-31 12.29.27,2024-05-31 12.31.09,12154,1
2024-05-31 12.34.31,2024-05-31 12.36.12,10008,1
2024-05-31 12.34.31,2024-05-31 12.36.12,10010,2
2024-05-31 12.34.31,2024-05-31 12.36.12,12537,1
2024-05-31 12.34.31,2024-05-31 12.36.12,12974,1
2024-05-31 12.39.32,2024-05-31 12.41.14,13063,1
2024-05-31 12.39.32,2024-05-31 12.41.14,12430,1
2024-05-31 12.44.34,2024-05-31 12.46.15,10044,-1
2024-05-31 12.44.34,2024-05-31 12.46.15,10004,-1
2024-05-31 12.44.34,2024-05-31 12.46.15,10010,3
2024-05-31 12.44.34,2024-05-31 12.46.15,12314,1
2024-05-31 12.49.36,2024-05-31 12.51.17,13066,1
2024-05-31 12.49.36,2024-05-31 12.51.17,12537,-1
2024-05-31 12.49.36,2024-05-31 12.51.17,12539,1
2024-05-31 12.49.36,2024-05-31 12.51.17,11559,1
2024-05-31 12.54.41,2024-05-31 12.56.21,13061,1
2024-05-31 12.54.41,2024-05-31 12.56.21,12430,1
2024-05-31 12.54.41,2024-05-31 12.56.21,12005,1
2024-05-31 12.54.41,2024-05-31 12.56.21,11394,1
2024-05-31 12.59.40,2024-05-31 13.01.23,12232,1
2024-05-31 12.59.40,2024-05-31 13.01.23,12316,1
2024-05-31 12.59.40,2024-05-31 13.01.23,12686,1
2024-05-31 13.04.45,2024-05-31 13.06.24,10052,1
2024-05-31 13.04.45,2024-05-31 13.06.24,10017,1
2024-05-31 13.04.45,2024-05-31 13.06.24,12037,1
2024-05-31 13.09.45,2024-05-31 13.11.27,10143,1
2024-05-31 13.09.45,2024-05-31 13.11.27,10050,2
2024-05-31 13.09.45,2024-05-31 13.11.27,12037,1
2024-05-31 13.09.45,2024-05-31 13.11.27,12430,1
2024-05-31 13.14.50,2024-05-31 13.16.32,10025,2
2024-05-31 13.19.53,2024-05-31 13.21.35,13060,-1
2024-05-31 13.19.53,2024-05-31 13.21.35,10011,1
2024-05-31 13.19.53,2024-05-31 13.21.35,10024,2
2024-05-31 13.19.53,2024-05-31 13.21.35,10025,1
2024-05-31 13.19.53,2024-05-31 13.21.35,10026,1
2024-05-31 13.24.58,2024-05-31 13.26.38,13147,1
2024-05-31 13.26.38,2024-05-31 13.28.19,10021,1
2024-05-31 13.26.38,2024-05-31 13.28.19,10073,1
2024-05-31 13.26.38,2024-05-31 13.28.19,13147,2
2024-05-31 13.26.38,2024-05-31 13.28.19,12761,-1
2024-05-31 13.26.38,2024-05-31 13.28.19,10777,1
2024-05-31 13.26.38,2024-05-31 13.28.19,13053,1
2024-05-31 13.26.38,2024-05-31 13.28.19,10779,1
2024-05-31 13.35.05,2024-05-31 13.36.44,12027,1
2024-05-31 13.35.05,2024-05-31 13.36.44,10050,1
2024-05-31 13.35.05,2024-05-31 13.36.44,10051,1
2024-05-31 13.35.05,2024-05-31 13.36.44,10020,1
2024-05-31 13.35.05,2024-05-31 13.36.44,10095,1
2024-05-31 13.35.05,2024-05-31 13.36.44,12154,1
2024-05-31 13.35.05,2024-05-31 13.36.44,11933,1
2024-05-31 13.35.05,2024-05-31 13.36.44,12163,1
2024-05-31 13.40.05,2024-05-31 13.41.44,10108,1
2024-05-31 13.40.05,2024-05-31 13.41.44,12154,1
2024-05-31 13.40.05,2024-05-31 13.41.44,12761,-1
2024-05-31 13.40.05,2024-05-31 13.41.44,13147,1
2024-05-31 13.40.05,2024-05-31 13.41.44,11598,1
2024-05-31 13.40.05,2024-05-31 13.41.44,11600,1
2024-05-31 13.45.05,2024-05-31 13.46.46,10050,1
2024-05-31 13.45.05,2024-05-31 13.46.46,10051,1
2024-05-31 13.45.05,2024-05-31 13.46.46,10020,1
2024-05-31 13.45.05,2024-05-31 13.46.46,10095,1
2024-05-31 13.45.05,2024-05-31 13.46.46,12154,1
2024-05-31 13.45.05,2024-05-31 13.46.46,13148,1
2024-05-31 13.50.06,2024-05-31 13.51.46,10051,1
2024-05-31 13.50.06,2024-05-31 13.51.46,10020,1
2024-05-31 13.50.06,2024-05-31 13.51.46,10095,2
2024-05-31 13.50.06,2024-05-31 13.51.46,12153,2
2024-05-31 13.50.06,2024-05-31 13.51.46,12093,1
2024-05-31 13.50.06,2024-05-31 13.51.46,12761,-1
2024-05-31 13.50.06,2024-05-31 13.51.46,13147,1
2024-05-31 13.55.09,2024-05-31 13.56.51,13066,1
2024-05-31 13.55.09,2024-05-31 13.56.51,10108,2
2024-05-31 13.55.09,2024-05-31 13.56.51,12153,2
2024-05-31 13.55.09,2024-05-31 13.56.51,12761,-1
2024-05-31 13.55.09,2024-05-31 13.56.51,13147,1
2024-05-31 14.00.11,2024-05-31 14.01.51,12680,-1
2024-05-31 14.00.11,2024-05-31 14.01.51,13067,-1
2024-05-31 14.00.11,2024-05-31 14.01.51,10018,1
2024-05-31 14.00.11,2024-05-31 14.01.51,11394,-1
2024-05-31 14.00.11,2024-05-31 14.01.51,12093,1
2024-05-31 14.00.11,2024-05-31 14.01.51,10030,1
2024-05-31 14.00.11,2024-05-31 14.01.51,13147,2
2024-05-31 14.00.11,2024-05-31 14.01.51,13148,1
2024-05-31 14.00.11,2024-05-31 14.01.51,10037,1
2024-05-31 14.00.11,2024-05-31 14.01.51,10063,1
2024-05-31 14.03.33,2024-05-31 14.05.13,13147,2
2024-05-31 14.03.33,2024-05-31 14.05.13,12291,-1
2024-05-31 14.03.33,2024-05-31 14.05.13,10063,1
2024-05-31 14.08.36,2024-05-31 14.10.18,12680,1
2024-05-31 14.08.36,2024-05-31 14.10.18,13073,1
2024-05-31 14.08.36,2024-05-31 14.10.18,13065,-1
2024-05-31 14.08.36,2024-05-31 14.10.18,10071,1
2024-05-31 14.08.36,2024-05-31 14.10.18,11060,1
2024-05-31 14.08.36,2024-05-31 14.10.18,12167,1
2024-05-31 14.08.36,2024-05-31 14.10.18,13147,2
2024-05-31 14.08.36,2024-05-31 14.10.18,12291,-2
2024-05-31 14.08.36,2024-05-31 14.10.18,10072,1
2024-05-31 14.13.39,2024-05-31 14.15.19,10002,2
2024-05-31 14.13.39,2024-05-31 14.15.19,10108,2
2024-05-31 14.13.39,2024-05-31 14.15.19,12153,1
2024-05-31 14.13.39,2024-05-31 14.15.19,12154,1
2024-05-31 14.13.39,2024-05-31 14.15.19,11662,-1
2024-05-31 14.13.39,2024-05-31 14.15.19,13132,1
2024-05-31 14.13.39,2024-05-31 14.15.19,13147,2
2024-05-31 14.13.39,2024-05-31 14.15.19,12291,-1
2024-05-31 14.18.42,2024-05-31 14.20.23,10002,1
2024-05-31 14.18.42,2024-05-31 14.20.23,12093,1
2024-05-31 14.18.42,2024-05-31 14.20.23,12294,-1
2024-05-31 14.18.42,2024-05-31 14.20.23,13147,3
2024-05-31 14.18.42,2024-05-31 14.20.23,12862,1
2024-05-31 14.18.42,2024-05-31 14.20.23,13054,1
2024-05-31 14.18.42,2024-05-31 14.20.23,12863,1
2024-05-31 14.23.45,2024-05-31 14.25.25,10041,1
2024-05-31 14.23.45,2024-05-31 14.25.25,12412,1
2024-05-31 14.23.45,2024-05-31 14.25.25,13078,1
2024-05-31 14.23.45,2024-05-31 14.25.25,10069,1
2024-05-31 14.23.45,2024-05-31 14.25.25,12316,1
2024-05-31 14.23.45,2024-05-31 14.25.25,13147,1
2024-05-31 14.23.45,2024-05-31 14.25.25,13148,1
2024-05-31 14.23.45,2024-05-31 14.25.25,12862,1
2024-05-31 14.23.45,2024-05-31 14.25.25,13054,1
2024-05-31 14.28.48,2024-05-31 14.30.28,10011,1
2024-05-31 14.28.48,2024-05-31 14.30.28,12550,-1
2024-05-31 14.28.48,2024-05-31 14.30.28,12978,-1
2024-05-31 14.28.48,2024-05-31 14.30.28,12551,1
2024-05-31 14.28.48,2024-05-31 14.30.28,10069,2
2024-05-31 14.28.48,2024-05-31 14.30.28,13147,1
2024-05-31 14.28.48,2024-05-31 14.30.28,13148,1
2024-05-31 14.28.48,2024-05-31 14.30.28,12862,2
2024-05-31 14.28.48,2024-05-31 14.30.28,13054,2
2024-05-31 14.28.48,2024-05-31 14.30.28,12863,2
2024-05-31 14.33.48,2024-05-31 14.35.26,10041,1
2024-05-31 14.33.48,2024-05-31 14.35.26,12774,-1
2024-05-31 14.33.48,2024-05-31 14.35.26,10050,1
2024-05-31 14.33.48,2024-05-31 14.35.26,13148,1
2024-05-31 14.33.48,2024-05-31 14.35.26,13072,1
2024-05-31 14.38.45,2024-05-31 14.40.24,12175,1
2024-05-31 14.38.45,2024-05-31 14.40.24,10049,1
2024-05-31 14.38.45,2024-05-31 14.40.24,12430,1
2024-05-31 14.38.45,2024-05-31 14.40.24,10069,1
2024-05-31 14.38.45,2024-05-31 14.40.24,12843,1
2024-05-31 14.38.45,2024-05-31 14.40.24,10060,1
2024-05-31 14.38.45,2024-05-31 14.40.24,10777,1
2024-05-31 14.38.45,2024-05-31 14.40.24,13053,1
2024-05-31 14.38.45,2024-05-31 14.40.24,10779,1
2024-05-31 14.43.46,2024-05-31 14.45.26,10143,-1
2024-05-31 14.43.46,2024-05-31 14.45.26,10041,1
2024-05-31 14.43.46,2024-05-31 14.45.26,13065,1
2024-05-31 14.43.46,2024-05-31 14.45.26,10069,2
2024-05-31 14.48.43,2024-05-31 14.50.26,10044,1
2024-05-31 14.48.43,2024-05-31 14.50.26,12443,1
2024-05-31 14.48.43,2024-05-31 14.50.26,13061,1
2024-05-31 14.48.43,2024-05-31 14.50.26,12967,1
2024-05-31 14.48.43,2024-05-31 14.50.26,12983,1
2024-05-31 14.48.43,2024-05-31 14.50.26,10049,-1
2024-05-31 14.48.43,2024-05-31 14.50.26,10069,2
2024-05-31 14.53.48,2024-05-31 14.55.30,12294,1
2024-05-31 14.53.48,2024-05-31 14.55.30,13147,2
2024-05-31 14.53.48,2024-05-31 14.55.30,13148,2
2024-05-31 14.53.48,2024-05-31 14.55.30,12952,1
2024-05-31 14.53.48,2024-05-31 14.55.30,11600,1
2024-05-31 14.58.52,2024-05-31 15.00.33,10047,1
2024-05-31 14.58.52,2024-05-31 15.00.33,10068,1
2024-05-31 14.58.52,2024-05-31 15.00.33,13015,1
2024-05-31 14.58.52,2024-05-31 15.00.33,12412,1
2024-05-31 14.58.52,2024-05-31 15.00.33,13078,1
2024-05-31 15.03.56,2024-05-31 15.05.38,10001,-1
2024-05-31 15.03.56,2024-05-31 15.05.38,12799,1
2024-05-31 15.03.56,2024-05-31 15.05.38,12939,-1
2024-05-31 15.03.56,2024-05-31 15.05.38,12977,-1
2024-05-31 15.03.56,2024-05-31 15.05.38,12131,-1
2024-05-31 15.03.56,2024-05-31 15.05.38,11394,1
2024-05-31 15.03.56,2024-05-31 15.05.38,12952,1
2024-05-31 15.08.57,2024-05-31 15.10.37,12774,1
2024-05-31 15.08.57,2024-05-31 15.10.37,12775,1
2024-05-31 15.08.57,2024-05-31 15.10.37,12967,1
2024-05-31 15.08.57,2024-05-31 15.10.37,10057,1
2024-05-31 15.08.57,2024-05-31 15.10.37,10058,1
2024-05-31 15.08.57,2024-05-31 15.10.37,12005,1
2024-05-31 15.08.57,2024-05-31 15.10.37,10149,-1
2024-05-31 15.08.57,2024-05-31 15.10.37,12887,-1
2024-05-31 15.08.57,2024-05-31 15.10.37,13148,2
2024-05-31 15.08.57,2024-05-31 15.10.37,13147,-2
2024-05-31 15.13.59,2024-05-31 15.15.40,13148,1
2024-05-31 15.19.03,2024-05-31 15.20.45,10011,1
2024-05-31 15.19.03,2024-05-31 15.20.45,10051,1
2024-05-31 15.19.03,2024-05-31 15.20.45,10020,1
2024-05-31 15.19.03,2024-05-31 15.20.45,13147,1
2024-05-31 15.19.03,2024-05-31 15.20.45,13148,2
2024-05-31 15.19.03,2024-05-31 15.20.45,12314,1
2024-05-31 15.24.04,2024-05-31 15.25.47,13128,1
2024-05-31 15.24.04,2024-05-31 15.25.47,12553,1
2024-05-31 15.24.04,2024-05-31 15.25.47,13148,2
2024-05-31 15.24.04,2024-05-31 15.25.47,13147,2
2024-05-31 15.29.09,2024-05-31 15.30.51,12686,1
2024-05-31 15.29.09,2024-05-31 15.30.51,13148,4
2024-05-31 15.29.09,2024-05-31 15.30.51,13147,-1
2024-05-31 15.29.09,2024-05-31 15.30.51,12952,1
2024-05-31 15.29.09,2024-05-31 15.30.51,10060,1
2024-05-31 15.34.12,2024-05-31 15.35.52,10014,1
2024-05-31 15.34.12,2024-05-31 15.35.52,10049,1
2024-05-31 15.34.12,2024-05-31 15.35.52,10949,1
2024-05-31 15.34.12,2024-05-31 15.35.52,12232,1
2024-05-31 15.34.12,2024-05-31 15.35.52,13148,2
2024-05-31 15.34.12,2024-05-31 15.35.52,13147,1
2024-05-31 15.34.12,2024-05-31 15.35.52,12952,1
2024-05-31 15.34.12,2024-05-31 15.35.52,10072,1
2024-05-31 15.39.14,2024-05-31 15.40.55,10050,1
2024-05-31 15.39.14,2024-05-31 15.40.55,13147,2
2024-05-31 15.39.14,2024-05-31 15.40.55,13148,1
2024-05-31 15.39.14,2024-05-31 15.40.55,11027,1
2024-05-31 15.39.14,2024-05-31 15.40.55,10777,1
2024-05-31 15.39.14,2024-05-31 15.40.55,13053,1
2024-05-31 15.39.14,2024-05-31 15.40.55,10779,1
2024-05-31 15.44.17,2024-05-31 15.45.59,10027,1
2024-05-31 15.44.17,2024-05-31 15.45.59,10050,1
2024-05-31 15.44.17,2024-05-31 15.45.59,12294,-1
2024-05-31 15.44.17,2024-05-31 15.45.59,13147,-1
2024-05-31 15.44.17,2024-05-31 15.45.59,13148,1
2024-05-31 15.44.17,2024-05-31 15.45.59,12952,3
2024-05-31 15.49.23,2024-05-31 15.51.04,13061,1
2024-05-31 15.49.23,2024-05-31 15.51.04,13073,1
2024-05-31 15.49.23,2024-05-31 15.51.04,10949,1
2024-05-31 15.49.23,2024-05-31 15.51.04,10029,-1
2024-05-31 15.49.23,2024-05-31 15.51.04,12952,2
2024-05-31 15.49.23,2024-05-31 15.51.04,12317,-1
2024-05-31 15.49.23,2024-05-31 15.51.04,10072,1
2024-05-31 15.54.28,2024-05-31 15.56.08,12175,1
2024-05-31 15.54.28,2024-05-31 15.56.08,12983,1
2024-05-31 15.54.28,2024-05-31 15.56.08,10057,1
2024-05-31 15.54.28,2024-05-31 15.56.08,13147,1
2024-05-31 15.54.28,2024-05-31 15.56.08,13148,-1
2024-05-31 15.54.28,2024-05-31 15.56.08,12317,1
2024-05-31 15.54.28,2024-05-31 15.56.08,12952,1
2024-05-31 15.54.28,2024-05-31 15.56.08,12298,-1
2024-05-31 15.54.28,2024-05-31 15.56.08,10072,1
2024-05-31 15.59.30,2024-05-31 16.01.11,10014,1
2024-05-31 15.59.30,2024-05-31 16.01.11,10049,1
2024-05-31 15.59.30,2024-05-31 16.01.11,12553,1
2024-05-31 15.59.30,2024-05-31 16.01.11,12952,1
2024-05-31 16.04.31,2024-05-31 16.06.12,10006,1
2024-05-31 16.04.31,2024-05-31 16.06.12,13061,1
2024-05-31 16.04.31,2024-05-31 16.06.12,12775,1
2024-05-31 16.04.31,2024-05-31 16.06.12,10050,1
2024-05-31 16.04.31,2024-05-31 16.06.12,10051,1
2024-05-31 16.04.31,2024-05-31 16.06.12,10020,1
2024-05-31 16.04.31,2024-05-31 16.06.12,12939,8
2024-05-31 16.04.31,2024-05-31 16.06.12,13082,9
2024-05-31 16.04.31,2024-05-31 16.06.12,12977,-1
